xvariable,xvalue,xlabel_en,xlabel_ne,yvariable,yvalue,ylabel_en,ylabel_ne,total,percoftotal,variablegroup,index
m_years_of_experience,1,0 to 2 years,०-२ वर्ष,o_empl_status_to_nrml_how_long_months,4,I've left the tourism sector,म पर्यटन क्षेत्रमा अब काम नगर्ने भएको छु,0,0.0,outlook,1480
m_gender,2,Female,महिला,o_impct_to_self_nxt_6_mnths,1,Won't be able to pay house / room rent,घर/कोठा भाडा तिर्न सकिन्न,18,0.06976744186046512,outlook,1481
m_gender,2,Female,महिला,o_impct_to_self_nxt_6_mnths,7,Won't be able to pay off existing loans,ऋण तथा सापटी तिर्न सकिन्न,17,0.06589147286821706,outlook,1482
m_gender,2,Female,महिला,o_impct_to_self_nxt_6_mnths,5,Won't be able to meet food expenses,खानपिनको लागि आवश्यक खर्च जुटाउन सकिन्न,15,0.05813953488372093,outlook,1483
m_gender,2,Female,महिला,o_impct_to_self_nxt_6_mnths,3,Won't be able to meet necessary health care expenses,स्वास्थ्य सेवाको लागि आवश्यक खर्च जुटाउन सकिन्न,16,0.06201550387596899,outlook,1484
m_gender,2,Female,महिला,o_impct_to_self_nxt_6_mnths,4,Won't be able to afford necessary educational services,शैक्षिक सेवाको लागि आवश्यक खर्च जुटाउन सकिन्न,20,0.07751937984496124,outlook,1485
m_gender,2,Female,महिला,o_impct_to_self_nxt_6_mnths,6,Won't be able to acquire additional loans and borrowings,ऋण तथा सापटी लिन सकिन्न,12,0.046511627906976744,outlook,1486
m_gender,1,Male,पुरुष,o_impct_to_self_nxt_6_mnths,1,Won't be able to pay house / room rent,घर/कोठा भाडा तिर्न सकिन्न,190,0.7364341085271318,outlook,1487
m_gender,1,Male,पुरुष,o_impct_to_self_nxt_6_mnths,7,Won't be able to pay off existing loans,ऋण तथा सापटी तिर्न सकिन्न,161,0.624031007751938,outlook,1488
m_gender,1,Male,पुरुष,o_impct_to_self_nxt_6_mnths,5,Won't be able to meet food expenses,खानपिनको लागि आवश्यक खर्च जुटाउन सकिन्न,152,0.5891472868217055,outlook,1489
m_gender,1,Male,पुरुष,o_impct_to_self_nxt_6_mnths,3,Won't be able to meet necessary health care expenses,स्वास्थ्य सेवाको लागि आवश्यक खर्च जुटाउन सकिन्न,149,0.5775193798449613,outlook,1490
m_gender,1,Male,पुरुष,o_impct_to_self_nxt_6_mnths,4,Won't be able to afford necessary educational services,शैक्षिक सेवाको लागि आवश्यक खर्च जुटाउन सकिन्न,118,0.4573643410852713,outlook,1491
m_gender,1,Male,पुरुष,o_impct_to_self_nxt_6_mnths,6,Won't be able to acquire additional loans and borrowings,ऋण तथा सापटी लिन सकिन्न,120,0.46511627906976744,outlook,1492
m_age,3,41 - 60 years,४१-६० वर्ष,o_impct_to_self_nxt_6_mnths,1,Won't be able to pay house / room rent,घर/कोठा भाडा तिर्न सकिन्न,32,0.12403100775193798,outlook,1493
m_age,3,41 - 60 years,४१-६० वर्ष,o_impct_to_self_nxt_6_mnths,7,Won't be able to pay off existing loans,ऋण तथा सापटी तिर्न सकिन्न,34,0.13178294573643412,outlook,1494
m_age,3,41 - 60 years,४१-६० वर्ष,o_impct_to_self_nxt_6_mnths,5,Won't be able to meet food expenses,खानपिनको लागि आवश्यक खर्च जुटाउन सकिन्न,25,0.09689922480620156,outlook,1495
m_age,3,41 - 60 years,४१-६० वर्ष,o_impct_to_self_nxt_6_mnths,3,Won't be able to meet necessary health care expenses,स्वास्थ्य सेवाको लागि आवश्यक खर्च जुटाउन सकिन्न,28,0.10852713178294573,outlook,1496
m_age,3,41 - 60 years,४१-६० वर्ष,o_impct_to_self_nxt_6_mnths,4,Won't be able to afford necessary educational services,शैक्षिक सेवाको लागि आवश्यक खर्च जुटाउन सकिन्न,30,0.11627906976744186,outlook,1497
m_age,3,41 - 60 years,४१-६० वर्ष,o_impct_to_self_nxt_6_mnths,6,Won't be able to acquire additional loans and borrowings,ऋण तथा सापटी लिन सकिन्न,18,0.06976744186046512,outlook,1498
m_age,2,21 - 40 years,२१-४० बर्ष,o_impct_to_self_nxt_6_mnths,1,Won't be able to pay house / room rent,घर/कोठा भाडा तिर्न सकिन्न,171,0.6627906976744186,outlook,1499
m_age,2,21 - 40 years,२१-४० बर्ष,o_impct_to_self_nxt_6_mnths,7,Won't be able to pay off existing loans,ऋण तथा सापटी तिर्न सकिन्न,140,0.5426356589147286,outlook,1500
m_age,2,21 - 40 years,२१-४० बर्ष,o_impct_to_self_nxt_6_mnths,5,Won't be able to meet food expenses,खानपिनको लागि आवश्यक खर्च जुटाउन सकिन्न,139,0.5387596899224806,outlook,1501
m_age,2,21 - 40 years,२१-४० बर्ष,o_impct_to_self_nxt_6_mnths,3,Won't be able to meet necessary health care expenses,स्वास्थ्य सेवाको लागि आवश्यक खर्च जुटाउन सकिन्न,134,0.5193798449612403,outlook,1502
m_age,2,21 - 40 years,२१-४० बर्ष,o_impct_to_self_nxt_6_mnths,4,Won't be able to afford necessary educational services,शैक्षिक सेवाको लागि आवश्यक खर्च जुटाउन सकिन्न,105,0.4069767441860465,outlook,1503
m_age,2,21 - 40 years,२१-४० बर्ष,o_impct_to_self_nxt_6_mnths,6,Won't be able to acquire additional loans and borrowings,ऋण तथा सापटी लिन सकिन्न,113,0.437984496124031,outlook,1504
m_age,1,Less than 20 years,०-२० बर्ष,o_impct_to_self_nxt_6_mnths,1,Won't be able to pay house / room rent,घर/कोठा भाडा तिर्न सकिन्न,5,0.01937984496124031,outlook,1505
m_age,1,Less than 20 years,०-२० बर्ष,o_impct_to_self_nxt_6_mnths,7,Won't be able to pay off existing loans,ऋण तथा सापटी तिर्न सकिन्न,4,0.015503875968992248,outlook,1506
m_age,1,Less than 20 years,०-२० बर्ष,o_impct_to_self_nxt_6_mnths,5,Won't be able to meet food expenses,खानपिनको लागि आवश्यक खर्च जुटाउन सकिन्न,3,0.011627906976744186,outlook,1507
m_age,1,Less than 20 years,०-२० बर्ष,o_impct_to_self_nxt_6_mnths,3,Won't be able to meet necessary health care expenses,स्वास्थ्य सेवाको लागि आवश्यक खर्च जुटाउन सकिन्न,3,0.011627906976744186,outlook,1508
m_age,1,Less than 20 years,०-२० बर्ष,o_impct_to_self_nxt_6_mnths,4,Won't be able to afford necessary educational services,शैक्षिक सेवाको लागि आवश्यक खर्च जुटाउन सकिन्न,3,0.011627906976744186,outlook,1509
m_age,1,Less than 20 years,०-२० बर्ष,o_impct_to_self_nxt_6_mnths,6,Won't be able to acquire additional loans and borrowings,ऋण तथा सापटी लिन सकिन्न,1,0.003875968992248062,outlook,1510
m_edu_levl,6,Master's degree or higher,स्नातकोत्तर वा माथि,o_impct_to_self_nxt_6_mnths,1,Won't be able to pay house / room rent,घर/कोठा भाडा तिर्न सकिन्न,20,0.07751937984496124,outlook,1511
m_edu_levl,6,Master's degree or higher,स्नातकोत्तर वा माथि,o_impct_to_self_nxt_6_mnths,7,Won't be able to pay off existing loans,ऋण तथा सापटी तिर्न सकिन्न,17,0.06589147286821706,outlook,1512
m_edu_levl,6,Master's degree or higher,स्नातकोत्तर वा माथि,o_impct_to_self_nxt_6_mnths,5,Won't be able to meet food expenses,खानपिनको लागि आवश्यक खर्च जुटाउन सकिन्न,17,0.06589147286821706,outlook,1513
m_edu_levl,6,Master's degree or higher,स्नातकोत्तर वा माथि,o_impct_to_self_nxt_6_mnths,3,Won't be able to meet necessary health care expenses,स्वास्थ्य सेवाको लागि आवश्यक खर्च जुटाउन सकिन्न,15,0.05813953488372093,outlook,1514
m_edu_levl,6,Master's degree or higher,स्नातकोत्तर वा माथि,o_impct_to_self_nxt_6_mnths,4,Won't be able to afford necessary educational services,शैक्षिक सेवाको लागि आवश्यक खर्च जुटाउन सकिन्न,17,0.06589147286821706,outlook,1515
m_edu_levl,6,Master's degree or higher,स्नातकोत्तर वा माथि,o_impct_to_self_nxt_6_mnths,6,Won't be able to acquire additional loans and borrowings,ऋण तथा सापटी लिन सकिन्न,16,0.06201550387596899,outlook,1516
m_edu_levl,5,Bachelor's degree or equivalent,स्नातक,o_impct_to_self_nxt_6_mnths,1,Won't be able to pay house / room rent,घर/कोठा भाडा तिर्न सकिन्न,41,0.15891472868217055,outlook,1517
m_edu_levl,5,Bachelor's degree or equivalent,स्नातक,o_impct_to_self_nxt_6_mnths,7,Won't be able to pay off existing loans,ऋण तथा सापटी तिर्न सकिन्न,36,0.13953488372093023,outlook,1518
m_edu_levl,5,Bachelor's degree or equivalent,स्नातक,o_impct_to_self_nxt_6_mnths,5,Won't be able to meet food expenses,खानपिनको लागि आवश्यक खर्च जुटाउन सकिन्न,32,0.12403100775193798,outlook,1519
m_edu_levl,5,Bachelor's degree or equivalent,स्नातक,o_impct_to_self_nxt_6_mnths,3,Won't be able to meet necessary health care expenses,स्वास्थ्य सेवाको लागि आवश्यक खर्च जुटाउन सकिन्न,39,0.1511627906976744,outlook,1520
m_edu_levl,5,Bachelor's degree or equivalent,स्नातक,o_impct_to_self_nxt_6_mnths,4,Won't be able to afford necessary educational services,शैक्षिक सेवाको लागि आवश्यक खर्च जुटाउन सकिन्न,31,0.12015503875968993,outlook,1521
m_edu_levl,5,Bachelor's degree or equivalent,स्नातक,o_impct_to_self_nxt_6_mnths,6,Won't be able to acquire additional loans and borrowings,ऋण तथा सापटी लिन सकिन्न,29,0.1124031007751938,outlook,1522
m_edu_levl,4,10+2 or equivalent,+२' वा सो सरह,o_impct_to_self_nxt_6_mnths,1,Won't be able to pay house / room rent,घर/कोठा भाडा तिर्न सकिन्न,68,0.26356589147286824,outlook,1523
m_edu_levl,4,10+2 or equivalent,+२' वा सो सरह,o_impct_to_self_nxt_6_mnths,7,Won't be able to pay off existing loans,ऋण तथा सापटी तिर्न सकिन्न,62,0.24031007751937986,outlook,1524
m_edu_levl,4,10+2 or equivalent,+२' वा सो सरह,o_impct_to_self_nxt_6_mnths,5,Won't be able to meet food expenses,खानपिनको लागि आवश्यक खर्च जुटाउन सकिन्न,56,0.21705426356589147,outlook,1525
m_edu_levl,4,10+2 or equivalent,+२' वा सो सरह,o_impct_to_self_nxt_6_mnths,3,Won't be able to meet necessary health care expenses,स्वास्थ्य सेवाको लागि आवश्यक खर्च जुटाउन सकिन्न,59,0.22868217054263565,outlook,1526
m_edu_levl,4,10+2 or equivalent,+२' वा सो सरह,o_impct_to_self_nxt_6_mnths,4,Won't be able to afford necessary educational services,शैक्षिक सेवाको लागि आवश्यक खर्च जुटाउन सकिन्न,44,0.17054263565891473,outlook,1527
m_edu_levl,4,10+2 or equivalent,+२' वा सो सरह,o_impct_to_self_nxt_6_mnths,6,Won't be able to acquire additional loans and borrowings,ऋण तथा सापटी लिन सकिन्न,44,0.17054263565891473,outlook,1528
m_edu_levl,3,SLC or equivalent,एस्.एल.सी.,o_impct_to_self_nxt_6_mnths,1,Won't be able to pay house / room rent,घर/कोठा भाडा तिर्न सकिन्न,55,0.2131782945736434,outlook,1529
m_edu_levl,3,SLC or equivalent,एस्.एल.सी.,o_impct_to_self_nxt_6_mnths,7,Won't be able to pay off existing loans,ऋण तथा सापटी तिर्न सकिन्न,43,0.16666666666666666,outlook,1530
m_edu_levl,3,SLC or equivalent,एस्.एल.सी.,o_impct_to_self_nxt_6_mnths,5,Won't be able to meet food expenses,खानपिनको लागि आवश्यक खर्च जुटाउन सकिन्न,41,0.15891472868217055,outlook,1531
m_edu_levl,3,SLC or equivalent,एस्.एल.सी.,o_impct_to_self_nxt_6_mnths,3,Won't be able to meet necessary health care expenses,स्वास्थ्य सेवाको लागि आवश्यक खर्च जुटाउन सकिन्न,34,0.13178294573643412,outlook,1532
m_edu_levl,3,SLC or equivalent,एस्.एल.सी.,o_impct_to_self_nxt_6_mnths,4,Won't be able to afford necessary educational services,शैक्षिक सेवाको लागि आवश्यक खर्च जुटाउन सकिन्न,31,0.12015503875968993,outlook,1533
m_edu_levl,3,SLC or equivalent,एस्.एल.सी.,o_impct_to_self_nxt_6_mnths,6,Won't be able to acquire additional loans and borrowings,ऋण तथा सापटी लिन सकिन्न,31,0.12015503875968993,outlook,1534
m_edu_levl,2,Can read and/or write,अक्षर चिन्ने,o_impct_to_self_nxt_6_mnths,1,Won't be able to pay house / room rent,घर/कोठा भाडा तिर्न सकिन्न,23,0.08914728682170543,outlook,1535
m_edu_levl,2,Can read and/or write,अक्षर चिन्ने,o_impct_to_self_nxt_6_mnths,7,Won't be able to pay off existing loans,ऋण तथा सापटी तिर्न सकिन्न,19,0.07364341085271318,outlook,1536
m_edu_levl,2,Can read and/or write,अक्षर चिन्ने,o_impct_to_self_nxt_6_mnths,5,Won't be able to meet food expenses,खानपिनको लागि आवश्यक खर्च जुटाउन सकिन्न,20,0.07751937984496124,outlook,1537
m_edu_levl,2,Can read and/or write,अक्षर चिन्ने,o_impct_to_self_nxt_6_mnths,3,Won't be able to meet necessary health care expenses,स्वास्थ्य सेवाको लागि आवश्यक खर्च जुटाउन सकिन्न,17,0.06589147286821706,outlook,1538
m_edu_levl,2,Can read and/or write,अक्षर चिन्ने,o_impct_to_self_nxt_6_mnths,4,Won't be able to afford necessary educational services,शैक्षिक सेवाको लागि आवश्यक खर्च जुटाउन सकिन्न,14,0.05426356589147287,outlook,1539
m_edu_levl,2,Can read and/or write,अक्षर चिन्ने,o_impct_to_self_nxt_6_mnths,6,Won't be able to acquire additional loans and borrowings,ऋण तथा सापटी लिन सकिन्न,12,0.046511627906976744,outlook,1540
m_edu_levl,1,No education (illiterate),निरक्षर,o_impct_to_self_nxt_6_mnths,1,Won't be able to pay house / room rent,घर/कोठा भाडा तिर्न सकिन्न,1,0.003875968992248062,outlook,1541
m_edu_levl,1,No education (illiterate),निरक्षर,o_impct_to_self_nxt_6_mnths,7,Won't be able to pay off existing loans,ऋण तथा सापटी तिर्न सकिन्न,1,0.003875968992248062,outlook,1542
m_edu_levl,1,No education (illiterate),निरक्षर,o_impct_to_self_nxt_6_mnths,5,Won't be able to meet food expenses,खानपिनको लागि आवश्यक खर्च जुटाउन सकिन्न,1,0.003875968992248062,outlook,1543
m_edu_levl,1,No education (illiterate),निरक्षर,o_impct_to_self_nxt_6_mnths,3,Won't be able to meet necessary health care expenses,स्वास्थ्य सेवाको लागि आवश्यक खर्च जुटाउन सकिन्न,1,0.003875968992248062,outlook,1544
m_edu_levl,1,No education (illiterate),निरक्षर,o_impct_to_self_nxt_6_mnths,4,Won't be able to afford necessary educational services,शैक्षिक सेवाको लागि आवश्यक खर्च जुटाउन सकिन्न,1,0.003875968992248062,outlook,1545
m_edu_levl,1,No education (illiterate),निरक्षर,o_impct_to_self_nxt_6_mnths,6,Won't be able to acquire additional loans and borrowings,ऋण तथा सापटी लिन सकिन्न,0,0.0,outlook,1546
m_years_of_experience,5,15 years or more,१५ वर्ष भन्दा बढी,o_impct_to_self_nxt_6_mnths,1,Won't be able to pay house / room rent,घर/कोठा भाडा तिर्न सकिन्न,45,0.1744186046511628,outlook,1547
m_years_of_experience,5,15 years or more,१५ वर्ष भन्दा बढी,o_impct_to_self_nxt_6_mnths,7,Won't be able to pay off existing loans,ऋण तथा सापटी तिर्न सकिन्न,41,0.15891472868217055,outlook,1548
m_years_of_experience,5,15 years or more,१५ वर्ष भन्दा बढी,o_impct_to_self_nxt_6_mnths,5,Won't be able to meet food expenses,खानपिनको लागि आवश्यक खर्च जुटाउन सकिन्न,37,0.1434108527131783,outlook,1549
m_years_of_experience,5,15 years or more,१५ वर्ष भन्दा बढी,o_impct_to_self_nxt_6_mnths,3,Won't be able to meet necessary health care expenses,स्वास्थ्य सेवाको लागि आवश्यक खर्च जुटाउन सकिन्न,40,0.15503875968992248,outlook,1550
m_years_of_experience,5,15 years or more,१५ वर्ष भन्दा बढी,o_impct_to_self_nxt_6_mnths,4,Won't be able to afford necessary educational services,शैक्षिक सेवाको लागि आवश्यक खर्च जुटाउन सकिन्न,37,0.1434108527131783,outlook,1551
m_years_of_experience,5,15 years or more,१५ वर्ष भन्दा बढी,o_impct_to_self_nxt_6_mnths,6,Won't be able to acquire additional loans and borrowings,ऋण तथा सापटी लिन सकिन्न,28,0.10852713178294573,outlook,1552
m_years_of_experience,4,11 to 15 years,११-१५ बर्ष,o_impct_to_self_nxt_6_mnths,1,Won't be able to pay house / room rent,घर/कोठा भाडा तिर्न सकिन्न,36,0.13953488372093023,outlook,1553
m_years_of_experience,4,11 to 15 years,११-१५ बर्ष,o_impct_to_self_nxt_6_mnths,7,Won't be able to pay off existing loans,ऋण तथा सापटी तिर्न सकिन्न,32,0.12403100775193798,outlook,1554
m_years_of_experience,4,11 to 15 years,११-१५ बर्ष,o_impct_to_self_nxt_6_mnths,5,Won't be able to meet food expenses,खानपिनको लागि आवश्यक खर्च जुटाउन सकिन्न,32,0.12403100775193798,outlook,1555
m_years_of_experience,4,11 to 15 years,११-१५ बर्ष,o_impct_to_self_nxt_6_mnths,3,Won't be able to meet necessary health care expenses,स्वास्थ्य सेवाको लागि आवश्यक खर्च जुटाउन सकिन्न,30,0.11627906976744186,outlook,1556
m_years_of_experience,4,11 to 15 years,११-१५ बर्ष,o_impct_to_self_nxt_6_mnths,4,Won't be able to afford necessary educational services,शैक्षिक सेवाको लागि आवश्यक खर्च जुटाउन सकिन्न,28,0.10852713178294573,outlook,1557
m_years_of_experience,4,11 to 15 years,११-१५ बर्ष,o_impct_to_self_nxt_6_mnths,6,Won't be able to acquire additional loans and borrowings,ऋण तथा सापटी लिन सकिन्न,22,0.08527131782945736,outlook,1558
m_years_of_experience,3,6 to 10 years,६-१० वर्ष,o_impct_to_self_nxt_6_mnths,1,Won't be able to pay house / room rent,घर/कोठा भाडा तिर्न सकिन्न,80,0.31007751937984496,outlook,1559
m_years_of_experience,3,6 to 10 years,६-१० वर्ष,o_impct_to_self_nxt_6_mnths,7,Won't be able to pay off existing loans,ऋण तथा सापटी तिर्न सकिन्न,66,0.2558139534883721,outlook,1560
m_years_of_experience,3,6 to 10 years,६-१० वर्ष,o_impct_to_self_nxt_6_mnths,5,Won't be able to meet food expenses,खानपिनको लागि आवश्यक खर्च जुटाउन सकिन्न,63,0.2441860465116279,outlook,1561
m_years_of_experience,3,6 to 10 years,६-१० वर्ष,o_impct_to_self_nxt_6_mnths,3,Won't be able to meet necessary health care expenses,स्वास्थ्य सेवाको लागि आवश्यक खर्च जुटाउन सकिन्न,55,0.2131782945736434,outlook,1562
m_years_of_experience,3,6 to 10 years,६-१० वर्ष,o_impct_to_self_nxt_6_mnths,4,Won't be able to afford necessary educational services,शैक्षिक सेवाको लागि आवश्यक खर्च जुटाउन सकिन्न,44,0.17054263565891473,outlook,1563
m_years_of_experience,3,6 to 10 years,६-१० वर्ष,o_impct_to_self_nxt_6_mnths,6,Won't be able to acquire additional loans and borrowings,ऋण तथा सापटी लिन सकिन्न,56,0.21705426356589147,outlook,1564
m_years_of_experience,2,3 to 5 years,३-५ वर्ष,o_impct_to_self_nxt_6_mnths,1,Won't be able to pay house / room rent,घर/कोठा भाडा तिर्न सकिन्न,34,0.13178294573643412,outlook,1565
m_years_of_experience,2,3 to 5 years,३-५ वर्ष,o_impct_to_self_nxt_6_mnths,7,Won't be able to pay off existing loans,ऋण तथा सापटी तिर्न सकिन्न,30,0.11627906976744186,outlook,1566
m_years_of_experience,2,3 to 5 years,३-५ वर्ष,o_impct_to_self_nxt_6_mnths,5,Won't be able to meet food expenses,खानपिनको लागि आवश्यक खर्च जुटाउन सकिन्न,28,0.10852713178294573,outlook,1567
m_years_of_experience,2,3 to 5 years,३-५ वर्ष,o_impct_to_self_nxt_6_mnths,3,Won't be able to meet necessary health care expenses,स्वास्थ्य सेवाको लागि आवश्यक खर्च जुटाउन सकिन्न,32,0.12403100775193798,outlook,1568
m_years_of_experience,2,3 to 5 years,३-५ वर्ष,o_impct_to_self_nxt_6_mnths,4,Won't be able to afford necessary educational services,शैक्षिक सेवाको लागि आवश्यक खर्च जुटाउन सकिन्न,20,0.07751937984496124,outlook,1569
m_years_of_experience,2,3 to 5 years,३-५ वर्ष,o_impct_to_self_nxt_6_mnths,6,Won't be able to acquire additional loans and borrowings,ऋण तथा सापटी लिन सकिन्न,22,0.08527131782945736,outlook,1570
m_years_of_experience,1,0 to 2 years,०-२ वर्ष,o_impct_to_self_nxt_6_mnths,1,Won't be able to pay house / room rent,घर/कोठा भाडा तिर्न सकिन्न,13,0.050387596899224806,outlook,1571
m_years_of_experience,1,0 to 2 years,०-२ वर्ष,o_impct_to_self_nxt_6_mnths,7,Won't be able to pay off existing loans,ऋण तथा सापटी तिर्न सकिन्न,9,0.03488372093023256,outlook,1572
m_years_of_experience,1,0 to 2 years,०-२ वर्ष,o_impct_to_self_nxt_6_mnths,5,Won't be able to meet food expenses,खानपिनको लागि आवश्यक खर्च जुटाउन सकिन्न,7,0.027131782945736434,outlook,1573
m_years_of_experience,1,0 to 2 years,०-२ वर्ष,o_impct_to_self_nxt_6_mnths,3,Won't be able to meet necessary health care expenses,स्वास्थ्य सेवाको लागि आवश्यक खर्च जुटाउन सकिन्न,8,0.031007751937984496,outlook,1574
m_years_of_experience,1,0 to 2 years,०-२ वर्ष,o_impct_to_self_nxt_6_mnths,4,Won't be able to afford necessary educational services,शैक्षिक सेवाको लागि आवश्यक खर्च जुटाउन सकिन्न,9,0.03488372093023256,outlook,1575
m_years_of_experience,1,0 to 2 years,०-२ वर्ष,o_impct_to_self_nxt_6_mnths,6,Won't be able to acquire additional loans and borrowings,ऋण तथा सापटी लिन सकिन्न,4,0.015503875968992248,outlook,1576
m_gender,2,Female,महिला,o_rcvry_chllng_trsm_revival,2,Ensuring HHS Compliance,स्वास्थ्य र सुरक्षा उपायहरू सुनिश्चित गर्ने,23,0.08914728682170543,outlook,1577
m_gender,2,Female,महिला,o_rcvry_chllng_trsm_revival,4,Decreased number of tourists,पर्यटकको संख्यामा आउने कमि,19,0.07364341085271318,outlook,1578
m_gender,2,Female,महिला,o_rcvry_chllng_trsm_revival,3,Overcoming financial challenges,आर्थिक चुनौतीहरू,17,0.06589147286821706,outlook,1579
m_gender,2,Female,महिला,o_rcvry_chllng_trsm_revival,1,Winning tourists' confidence,कोभिड-१९ को सन्दर्भमा पर्यटकको बिश्वाश जित्ने,10,0.03875968992248062,outlook,1580
m_gender,2,Female,महिला,o_rcvry_chllng_trsm_revival,5,Understanding the demands and needs of the source market correctly,स्रोत बजार (Source market) को मांग र आवश्यकता सही ढङ्गमा बुझ्ने,5,0.01937984496124031,outlook,1581
m_gender,2,Female,महिला,o_rcvry_chllng_trsm_revival,6,other,अन्य,3,0.011627906976744186,outlook,1582
m_gender,1,Male,पुरुष,o_rcvry_chllng_trsm_revival,2,Ensuring HHS Compliance,स्वास्थ्य र सुरक्षा उपायहरू सुनिश्चित गर्ने,190,0.7364341085271318,outlook,1583
m_gender,1,Male,पुरुष,o_rcvry_chllng_trsm_revival,4,Decreased number of tourists,पर्यटकको संख्यामा आउने कमि,162,0.627906976744186,outlook,1584
m_gender,1,Male,पुरुष,o_rcvry_chllng_trsm_revival,3,Overcoming financial challenges,आर्थिक चुनौतीहरू,146,0.5658914728682171,outlook,1585
m_gender,1,Male,पुरुष,o_rcvry_chllng_trsm_revival,1,Winning tourists' confidence,कोभिड-१९ को सन्दर्भमा पर्यटकको बिश्वाश जित्ने,143,0.5542635658914729,outlook,1586
m_gender,1,Male,पुरुष,o_rcvry_chllng_trsm_revival,5,Understanding the demands and needs of the source market correctly,स्रोत बजार (Source market) को मांग र आवश्यकता सही ढङ्गमा बुझ्ने,69,0.26744186046511625,outlook,1587
m_gender,1,Male,पुरुष,o_rcvry_chllng_trsm_revival,6,other,अन्य,5,0.01937984496124031,outlook,1588
m_age,3,41 - 60 years,४१-६० वर्ष,o_rcvry_chllng_trsm_revival,2,Ensuring HHS Compliance,स्वास्थ्य र सुरक्षा उपायहरू सुनिश्चित गर्ने,33,0.12790697674418605,outlook,1589
m_age,3,41 - 60 years,४१-६० वर्ष,o_rcvry_chllng_trsm_revival,4,Decreased number of tourists,पर्यटकको संख्यामा आउने कमि,33,0.12790697674418605,outlook,1590
m_age,3,41 - 60 years,४१-६० वर्ष,o_rcvry_chllng_trsm_revival,3,Overcoming financial challenges,आर्थिक चुनौतीहरू,27,0.10465116279069768,outlook,1591
m_age,3,41 - 60 years,४१-६० वर्ष,o_rcvry_chllng_trsm_revival,1,Winning tourists' confidence,कोभिड-१९ को सन्दर्भमा पर्यटकको बिश्वाश जित्ने,27,0.10465116279069768,outlook,1592
m_age,3,41 - 60 years,४१-६० वर्ष,o_rcvry_chllng_trsm_revival,5,Understanding the demands and needs of the source market correctly,स्रोत बजार (Source market) को मांग र आवश्यकता सही ढङ्गमा बुझ्ने,15,0.05813953488372093,outlook,1593
m_age,3,41 - 60 years,४१-६० वर्ष,o_rcvry_chllng_trsm_revival,6,other,अन्य,3,0.011627906976744186,outlook,1594
m_age,2,21 - 40 years,२१-४० बर्ष,o_rcvry_chllng_trsm_revival,2,Ensuring HHS Compliance,स्वास्थ्य र सुरक्षा उपायहरू सुनिश्चित गर्ने,176,0.6821705426356589,outlook,1595
m_age,2,21 - 40 years,२१-४० बर्ष,o_rcvry_chllng_trsm_revival,4,Decreased number of tourists,पर्यटकको संख्यामा आउने कमि,144,0.5581395348837209,outlook,1596
m_age,2,21 - 40 years,२१-४० बर्ष,o_rcvry_chllng_trsm_revival,3,Overcoming financial challenges,आर्थिक चुनौतीहरू,132,0.5116279069767442,outlook,1597
m_age,2,21 - 40 years,२१-४० बर्ष,o_rcvry_chllng_trsm_revival,1,Winning tourists' confidence,कोभिड-१९ को सन्दर्भमा पर्यटकको बिश्वाश जित्ने,122,0.4728682170542636,outlook,1598
m_age,2,21 - 40 years,२१-४० बर्ष,o_rcvry_chllng_trsm_revival,5,Understanding the demands and needs of the source market correctly,स्रोत बजार (Source market) को मांग र आवश्यकता सही ढङ्गमा बुझ्ने,59,0.22868217054263565,outlook,1599
m_age,2,21 - 40 years,२१-४० बर्ष,o_rcvry_chllng_trsm_revival,6,other,अन्य,5,0.01937984496124031,outlook,1600
m_age,1,Less than 20 years,०-२० बर्ष,o_rcvry_chllng_trsm_revival,2,Ensuring HHS Compliance,स्वास्थ्य र सुरक्षा उपायहरू सुनिश्चित गर्ने,4,0.015503875968992248,outlook,1601
m_age,1,Less than 20 years,०-२० बर्ष,o_rcvry_chllng_trsm_revival,4,Decreased number of tourists,पर्यटकको संख्यामा आउने कमि,4,0.015503875968992248,outlook,1602
m_age,1,Less than 20 years,०-२० बर्ष,o_rcvry_chllng_trsm_revival,3,Overcoming financial challenges,आर्थिक चुनौतीहरू,4,0.015503875968992248,outlook,1603
m_age,1,Less than 20 years,०-२० बर्ष,o_rcvry_chllng_trsm_revival,1,Winning tourists' confidence,कोभिड-१९ को सन्दर्भमा पर्यटकको बिश्वाश जित्ने,4,0.015503875968992248,outlook,1604
m_age,1,Less than 20 years,०-२० बर्ष,o_rcvry_chllng_trsm_revival,5,Understanding the demands and needs of the source market correctly,स्रोत बजार (Source market) को मांग र आवश्यकता सही ढङ्गमा बुझ्ने,0,0.0,outlook,1605
m_age,1,Less than 20 years,०-२० बर्ष,o_rcvry_chllng_trsm_revival,6,other,अन्य,0,0.0,outlook,1606
m_edu_levl,6,Master's degree or higher,स्नातकोत्तर वा माथि,o_rcvry_chllng_trsm_revival,2,Ensuring HHS Compliance,स्वास्थ्य र सुरक्षा उपायहरू सुनिश्चित गर्ने,22,0.08527131782945736,outlook,1607
m_edu_levl,6,Master's degree or higher,स्नातकोत्तर वा माथि,o_rcvry_chllng_trsm_revival,4,Decreased number of tourists,पर्यटकको संख्यामा आउने कमि,18,0.06976744186046512,outlook,1608
